cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",7452,7456,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7453,7454,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7453,7455,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7453,7457,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7453,7458,12,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7454,7455,7,1.0000,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]"
"Type3","Block",7454,7457,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7454,7458,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7455,7457,7,0.8750,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]"
"Type3","Block",7455,7458,7,0.5833,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7457,7458,7,0.5385,0,"SIMILARITY_PRESERVING","[2277, 2278, 2280, 2281, 2643, 2666, 2667]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 3230]","[2277, 2278, 2280, 2281, 2643, 2666, 2667, 2688, 2703, 2705, 2712, 2713]"
"Type3","Block",7459,7460,1,0.2500,1,"SIMILARITY_PRESERVING","[3230]","[2283, 2288, 3230]","[2280, 3230]"
"Type3","Block",7459,7462,1,0.2500,2,"SIMILARITY_PRESERVING","[3230]","[2283, 2288, 3230]","[2286, 3230]"
"Type3","Block",7459,7463,1,0.2500,2,"SIMILARITY_PRESERVING","[3230]","[2283, 2288, 3230]","[2285, 3230]"
"Type3","Block",7459,7464,1,0.2500,0,"SIMILARITY_PRESERVING","[3230]","[2283, 2288, 3230]","[2282, 3230]"
"Type3","Block",7460,7462,1,0.3333,0,"SIMILARITY_PRESERVING","[3230]","[2280, 3230]","[2286, 3230]"
"Type3","Block",7460,7463,1,0.3333,1,"SIMILARITY_PRESERVING","[3230]","[2280, 3230]","[2285, 3230]"
"Type3","Block",7460,7464,1,0.3333,1,"SIMILARITY_PRESERVING","[3230]","[2280, 3230]","[2282, 3230]"
"Type3","Block",7462,7463,1,0.3333,0,"SIMILARITY_PRESERVING","[3230]","[2286, 3230]","[2285, 3230]"
"Type3","Block",7462,7464,1,0.3333,1,"SIMILARITY_PRESERVING","[3230]","[2286, 3230]","[2282, 3230]"
"Type3","Block",7463,7464,1,0.3333,1,"SIMILARITY_PRESERVING","[3230]","[2285, 3230]","[2282, 3230]"
"Type3","Block",8582,8583,3,1.0000,0,"SIMILARITY_PRESERVING","[1429, 1638, 3230]","[1429, 1638, 3230]","[1429, 1638, 3230]"
"Type3","Block",7469,7470,1,1.0000,0,"SIMILARITY_PRESERVING","[2222]","[2222]","[2222]"
"Type3","Block",15108,15109,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7483,7484,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",7485,7486,1,1.0000,0,"SIMILARITY_PRESERVING","[3230]","[3230]","[3230]"
"Type3","Block",2487,2488,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",2487,2489,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",2487,2491,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",2488,2489,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",2488,2491,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",2489,2491,4,1.0000,0,"SIMILARITY_PRESERVING","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]","[515, 969, 1140, 1429]"
"Type3","Block",7489,7490,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7492,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7494,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7495,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 3230]"
"Type3","Block",7489,7496,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7521,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7526,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7527,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7530,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7489,7531,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7492,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7494,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7495,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 3230]"
"Type3","Block",7490,7496,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7526,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7530,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7490,7531,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7493,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7496,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7497,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7498,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7500,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7501,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7502,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7505,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7508,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7509,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7511,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7514,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7516,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7519,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7520,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7523,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7524,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7525,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7527,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7528,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7529,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7532,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7491,7533,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7494,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7495,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 3230]"
"Type3","Block",7492,7496,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7500,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7505,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7514,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7526,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7530,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7492,7531,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7495,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 3230]"
"Type3","Block",7493,7497,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7498,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7500,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7501,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7502,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7505,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7508,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7509,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7511,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7514,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7516,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7519,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7520,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7523,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7525,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7527,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7528,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7529,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7493,7532,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7495,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429, 3230]"
"Type3","Block",7494,7496,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7498,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7502,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7526,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7530,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7494,7531,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7495,7496,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7497,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7499,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7503,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7504,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7506,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7507,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7509,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7510,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7512,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7517,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7518,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7521,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7522,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7526,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7530,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7495,7531,1,0.5000,0,"SIMILARITY_PRESERVING","[1429]","[1429, 3230]","[1429]"
"Type3","Block",7496,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7521,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7526,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7530,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7496,7531,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7498,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7499,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7500,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7501,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7502,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7505,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7508,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7509,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7511,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7514,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7516,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7519,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7520,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7523,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7525,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7527,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7528,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7529,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7497,7532,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7500,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7501,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7502,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7505,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7508,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7509,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7511,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7514,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7516,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7520,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7523,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7525,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7527,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7528,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7529,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7498,7532,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7503,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7504,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7506,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7507,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7509,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7510,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7512,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7517,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7518,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7521,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
"Type3","Block",7499,7522,1,1.0000,0,"SIMILARITY_PRESERVING","[1429]","[1429]","[1429]"
